pid,child_index,arrive_ns,start_ns,end_ns,duration_ns,work_iters
4699,5,76253343,206686046,206707277,21231,10000
4699,5,76253343,206718731,206739963,21232,10000
4699,5,76253343,206751696,206772928,21232,10000
4699,5,76253343,206784382,206805614,21232,10000
4699,5,76253343,206817347,206838579,21232,10000
4699,5,76253343,206850312,206871544,21232,10000
4699,5,76253343,206883277,206904509,21232,10000
4699,5,76253343,206915963,206937195,21232,10000
4699,5,76253343,206948649,206969881,21232,10000
4699,5,76253343,206981335,207002566,21231,10000
4699,5,76253343,207014020,207035252,21232,10000
4699,5,76253343,207046706,207067938,21232,10000
4699,5,76253343,207079392,207100623,21231,10000
4699,5,76253343,207112077,207133309,21232,10000
4699,5,76253343,207145043,207165995,20952,10000
4699,5,76253343,207177728,207198681,20953,10000
4699,5,76253343,207210414,207231366,20952,10000
4699,5,76253343,207242820,207264052,21232,10000
4699,5,76253343,207275506,207296458,20952,10000
4699,5,76253343,207308192,207329423,21231,10000
4699,5,76253343,207340877,207361830,20953,10000
4699,5,76253343,207373563,207394795,21232,10000
4699,5,76253343,207406249,207427201,20952,10000
4699,5,76253343,207438935,207459887,20952,10000
4699,5,76253343,207471620,207492573,20953,10000
4699,5,76253343,207504306,207525258,20952,10000
4699,5,76253343,207536992,207558224,21232,10000
4699,5,76253343,207569677,207590909,21232,10000
4699,5,76253343,207602643,207624154,21511,10000
4699,5,76253343,207635608,207656839,21231,10000
4699,5,76253343,207668293,207689525,21232,10000
4699,5,76253343,207701258,207722211,20953,10000
4699,5,76253343,207733944,207755176,21232,10000
4699,5,76253343,207766909,207787862,20953,10000
4699,5,76253343,207799595,207820547,20952,10000
4699,5,76253343,207832281,207853233,20952,10000
4699,5,76253343,207864966,207886198,21232,10000
4699,5,76253343,207897652,207918884,21232,10000
4699,5,76253343,207930338,207951290,20952,10000
4699,5,76253343,207963024,207984255,21231,10000
4699,5,76253343,207995709,208016941,21232,10000
4699,5,76253343,208028674,208049627,20953,10000
4699,5,76253343,208061081,208082312,21231,10000
4699,5,76253343,208093766,208114998,21232,10000
4699,5,76253343,208126452,208147684,21232,10000
4699,5,76253343,208159417,208180370,20953,10000
4699,5,76253343,208191824,208213055,21231,10000
4699,5,76253343,208224509,208245741,21232,10000
4699,5,76253343,208257195,208278427,21232,10000
4699,5,76253343,208289881,208311113,21232,10000
4699,5,76253343,208322566,208344078,21512,10000
4699,5,76253343,208355811,208376763,20952,10000
4699,5,76253343,208388497,208410566,22069,10000
4699,5,76253343,208424814,208447722,22908,10000
4699,5,76253343,208459455,208480687,21232,10000
4699,5,76253343,208492420,208513652,21232,10000
4699,5,76253343,208525106,208546617,21511,10000
4699,5,76253343,208558351,208583773,25422,10000
4699,5,76253343,208597462,208622046,24584,10000
4699,5,76253343,208637411,209686148,1048737,10000
4699,5,76253343,373832987,373858130,25143,10000
4699,5,76253343,373869584,373890537,20953,10000
4699,5,76253343,373901991,373922943,20952,10000
4699,5,76253343,373934397,373955070,20673,10000
4699,5,76253343,373966524,373987476,20952,10000
4699,5,76253343,373998651,374019603,20952,10000
4699,5,76253343,374031057,374051730,20673,10000
4699,5,76253343,374063184,374084137,20953,10000
4699,5,76253343,374095591,374116264,20673,10000
4699,5,76253343,374127718,374148670,20952,10000
4699,5,76253343,374160124,374180797,20673,10000
4699,5,76253343,374192251,374226892,34641,10000
4699,5,76253343,374238626,374259578,20952,10000
4699,5,76253343,374270753,374291984,21231,10000
4699,5,76253343,374303159,374324111,20952,10000
4699,5,76253343,374335565,374356518,20953,10000
4699,5,76253343,374367692,374388645,20953,10000
4699,5,76253343,374400099,374421610,21511,10000
4699,5,76253343,374436416,374461280,24864,10000
4699,5,76253343,374474969,374499553,24584,10000
4699,5,76253343,374511007,374532238,21231,10000
4699,5,76253343,374543692,374564645,20953,10000
4699,5,76253343,374576099,374597051,20952,10000
4699,5,76253343,374608226,374629178,20952,10000
4699,5,76253343,374640632,374659629,18997,10000
4699,5,76253343,374659629,374659629,0,10000
4699,5,76253343,374659629,374659629,0,10000
4699,5,76253343,374659629,374659629,0,10000
4699,5,76253343,374659629,374659629,0,10000
4699,5,76253343,374659629,374659629,0,10000
4699,5,76253343,374659629,374659629,0,10000
4699,5,76253343,374659629,374659629,0,10000
4699,5,76253343,374659629,374659629,0,10000
4699,5,76253343,374659908,374659908,0,10000
4699,5,76253343,374659908,374659908,0,10000
4699,5,76253343,374659908,374659908,0,10000
4699,5,76253343,374659908,374659908,0,10000
4699,5,76253343,374659908,374659908,0,10000
4699,5,76253343,374659908,374659908,0,10000
4699,5,76253343,374659908,374659908,0,10000
4699,5,76253343,374659908,375207743,547835,10000
4699,5,76253343,375219477,375240429,20952,10000
4699,5,76253343,375251883,375272835,20952,10000
4699,5,76253343,375284289,375305242,20953,10000
4699,5,76253343,375316696,375553038,236342,10000
4699,5,76253343,375565051,375586283,21232,10000
4699,5,76253343,375597737,375618969,21232,10000
4699,5,76253343,375630702,375651654,20952,10000
4699,5,76253343,375663388,375684619,21231,10000
4699,5,76253343,375696073,375717305,21232,10000
4699,5,76253343,375729039,375749991,20952,10000
4699,5,76253343,375761724,375782956,21232,10000
4699,5,76253343,375794410,375815642,21232,10000
4699,5,76253343,375827375,375848607,21232,10000
4699,5,76253343,375860061,375881293,21232,10000
4699,5,76253343,375893026,375913978,20952,10000
4699,5,76253343,375925712,375946943,21231,10000
4699,5,76253343,375958677,375979629,20952,10000
4699,5,76253343,375991362,376012594,21232,10000
4699,5,76253343,376024327,376045280,20953,10000
4699,5,76253343,376057013,376077966,20953,10000
4699,5,76253343,376089699,376110651,20952,10000
4699,5,76253343,376122385,376143616,21231,10000
4699,5,76253343,376155070,376176302,21232,10000
4699,5,76253343,376188035,376208988,20953,10000
4699,5,76253343,376220721,376241673,20952,10000
4699,5,76253343,376253127,376274359,21232,10000
4699,5,76253343,376286093,376307045,20952,10000
4699,5,76253343,376318778,376340010,21232,10000
4699,5,76253343,376351464,376372696,21232,10000
4699,5,76253343,376384150,376405381,21231,10000
4699,5,76253343,376417115,376438067,20952,10000
4699,5,76253343,376449801,376470753,20952,10000
4699,5,76253343,376482486,376503718,21232,10000
4699,5,76253343,376515172,376536404,21232,10000
4699,5,76253343,376547858,376569089,21231,10000
4699,5,76253343,376580823,376601775,20952,10000
4699,5,76253343,376613508,376634740,21232,10000
4699,5,76253343,376646194,376667426,21232,10000
4699,5,76253343,376679159,376726651,47492,10000
4699,5,76253343,376737826,377194309,456483,10000
4699,5,76253343,377206880,377228670,21790,10000
4699,5,76253343,377240683,377262474,21791,10000
4699,5,76253343,377274766,377296277,21511,10000
4699,5,76253343,377308569,377329801,21232,10000
4699,5,76253343,377341534,377365839,24305,10000
4699,5,76253343,377377572,377398524,20952,10000
4699,5,76253343,377410258,377431490,21232,10000
4699,5,76253343,377443223,377464175,20952,10000
4699,5,76253343,377475909,377496861,20952,10000
4699,5,76253343,377508594,377529826,21232,10000
4699,5,76253343,377541280,377562512,21232,10000
4699,5,76253343,377573966,377595197,21231,10000
4699,5,76253343,377606651,377627883,21232,10000
4699,5,76253343,377639617,377660848,21231,10000
4699,5,76253343,377672302,377693534,21232,10000
4699,5,76253343,377704988,377726220,21232,10000
4699,5,76253343,377737953,377759185,21232,10000
4699,5,76253343,377770639,377791871,21232,10000
4699,5,76253343,377803324,377824556,21232,10000
4699,5,76253343,377836010,377857242,21232,10000
4699,5,76253343,377868975,377910042,41067,10000
4699,5,76253343,377925128,377947198,22070,10000
4699,5,76253343,377959210,377980163,20953,10000
4699,5,76253343,377991896,378013128,21232,10000
4699,5,76253343,378025140,378046093,20953,10000
4699,5,76253343,378057826,378079058,21232,10000
4699,5,76253343,378090512,378111744,21232,10000
4699,5,76253343,378123477,378144429,20952,10000
4699,5,76253343,378156163,378177115,20952,10000
4699,5,76253343,378188848,378209801,20953,10000
4699,5,76253343,378221255,378242486,21231,10000
4699,5,76253343,378254220,378275172,20952,10000
4699,5,76253343,378286906,378307858,20952,10000
4699,5,76253343,378319591,378340823,21232,10000
4699,5,76253343,378352277,378373509,21232,10000
4699,5,76253343,378384963,378406194,21231,10000
4699,5,76253343,378417928,378438880,20952,10000
4699,5,76253343,378450613,378471566,20953,10000
4699,5,76253343,378483299,378504252,20953,10000
4699,5,76253343,378515985,378536937,20952,10000
4699,5,76253343,378548671,378569623,20952,10000
4699,5,76253343,378581356,378602588,21232,10000
4699,5,76253343,378614042,378635274,21232,10000
4699,5,76253343,378646728,378667960,21232,10000
4699,5,76253343,378679413,378700645,21232,10000
4699,5,76253343,378712379,378733331,20952,10000
4699,5,76253343,378745064,378766017,20953,10000
4699,5,76253343,378777750,378798982,21232,10000
4699,5,76253343,378810715,378831667,20952,10000
4699,5,76253343,378843401,378879718,36317,10000
4699,5,76253343,378891452,378912683,21231,10000
4699,5,76253343,378924417,378945648,21231,10000
4699,5,76253343,378957102,378978334,21232,10000
4699,5,76253343,378989788,379011020,21232,10000
4699,5,76253343,379022474,379043706,21232,10000
4699,5,76253343,379055160,379076391,21231,10000
4699,5,76253343,379087845,379109077,21232,10000
4699,5,76253343,379120810,379141763,20953,10000
4699,5,76253343,379153496,379174448,20952,10000
4699,5,76253343,379186182,379207134,20952,10000
4699,5,76253343,379218868,379239820,20952,10000
4699,5,76253343,379251553,379272506,20953,10000
4699,5,76253343,379284239,379305471,21232,10000
4699,5,76253343,379316925,379337877,20952,10000
4699,5,76253343,379349610,379370842,21232,10000
4699,5,76253343,379382296,379403528,21232,10000
4699,5,76253343,379415261,379436214,20953,10000
4699,5,76253343,379447947,379468899,20952,10000
4699,5,76253343,379480353,379501306,20953,10000
4699,5,76253343,379513039,379534271,21232,10000
4699,5,76253343,379546004,379566956,20952,10000
4699,5,76253343,379578690,379599642,20952,10000
4699,5,76253343,379611376,379632607,21231,10000
4699,5,76253343,379644061,379665014,20953,10000
4699,5,76253343,379676747,379697979,21232,10000
4699,5,76253343,379709433,379730385,20952,10000
4699,5,76253343,379742118,379763350,21232,10000
4699,5,76253343,379774804,379796036,21232,10000
4699,5,76253343,379808887,379832912,24025,10000
4699,5,76253343,379847998,379871464,23466,10000
4699,5,76253343,379883198,379904430,21232,10000
4699,5,76253343,379915883,379937115,21232,10000
4699,5,76253343,379948849,379969801,20952,10000
4699,5,76253343,379981534,380002487,20953,10000
4699,5,76253343,380014220,380035452,21232,10000
4699,5,76253343,380046906,380068137,21231,10000
4699,5,76253343,380079591,380100823,21232,10000
4699,5,76253343,380112557,380133509,20952,10000
4699,5,76253343,380145242,380166195,20953,10000
4699,5,76253343,380177649,380198880,21231,10000
4699,5,76253343,380210334,380231566,21232,10000
4699,5,76253343,380243020,380263972,20952,10000
4699,5,76253343,380275706,380296658,20952,10000
4699,5,76253343,380308391,380329344,20953,10000
4699,5,76253343,380341077,380382423,41346,10000
4699,5,76253343,380396112,380417065,20953,10000
4699,5,76253343,380429077,380450309,21232,10000
4699,5,76253343,380462042,380483274,21232,10000
4699,5,76253343,380497242,380521268,24026,10000
4699,5,76253343,380536353,380560379,24026,10000
4699,5,76253343,380572112,380593065,20953,10000
4699,5,76253343,380604798,380626030,21232,10000
4699,5,76253343,380637484,380658715,21231,10000
4699,5,76253343,380671566,380696150,24584,10000
4699,5,76253343,380707884,380731350,23466,10000
4699,5,76253343,380737496,381268569,531073,10000
4699,5,76253343,381292315,381313827,21512,10000
4699,5,76253343,381326957,381348468,21511,10000
4699,5,76253343,381360480,381381992,21512,10000
4699,5,76253343,381394004,381415515,21511,10000
4699,5,76253343,381427249,381448481,21232,10000
4699,5,76253343,381460214,381481446,21232,10000
4699,5,76253343,381492900,381514131,21231,10000
4699,5,76253343,381525865,381546817,20952,10000
4699,5,76253343,381558550,381579782,21232,10000
4699,5,76253343,381591795,381612747,20952,10000
4699,5,76253343,381624481,381645712,21231,10000
4699,5,76253343,381657166,381685661,28495,10000
4699,5,76253343,381697395,381718627,21232,10000
4699,5,76253343,381730360,381751312,20952,10000
4699,5,76253343,381763046,381784277,21231,10000
4699,5,76253343,381796290,381820595,24305,10000
4699,5,76253343,381832608,381853560,20952,10000
4699,5,76253343,381865293,381886246,20953,10000
4699,5,76253343,381897979,381918931,20952,10000
4699,5,76253343,381930665,381951896,21231,10000
4699,5,76253343,381963350,381984582,21232,10000
4699,5,76253343,381996036,382017268,21232,10000
4699,5,76253343,382028722,382049954,21232,10000
4699,5,76253343,382061408,382082639,21231,10000
4699,5,76253343,382094093,382115325,21232,10000
4699,5,76253343,382126779,382147731,20952,10000
4699,5,76253343,382159465,382180696,21231,10000
4699,5,76253343,382192150,382213103,20953,10000
4699,5,76253343,382224557,382245789,21232,10000
4699,5,76253343,382257522,382278474,20952,10000
4699,5,76253343,382290208,382311719,21511,10000
4699,5,76253343,382323173,382344404,21231,10000
4699,5,76253343,382355858,382376811,20953,10000
4699,5,76253343,382388544,382409776,21232,10000
4699,5,76253343,382421230,382442462,21232,10000
4699,5,76253343,382454195,382475147,20952,10000
4699,5,76253343,382486601,382507554,20953,10000
4699,5,76253343,382519287,382540239,20952,10000
4699,5,76253343,382551693,382572925,21232,10000
4699,5,76253343,382584379,382605611,21232,10000
4699,5,76253343,382617065,382642766,25701,10000
4699,5,76253343,382655058,382676290,21232,10000
4699,5,76253343,382680760,382835249,154489,9260
4702,6,80975553,209845944,209870808,24864,10000
4702,6,80975553,209882821,209904332,21511,10000
4702,6,80975553,209916065,209937297,21232,10000
4702,6,80975553,209948751,209969983,21232,10000
4702,6,80975553,209981716,210002948,21232,10000
4702,6,80975553,210014402,210045411,31009,10000
4702,6,80975553,210057144,210078376,21232,10000
4702,6,80975553,210090110,210111062,20952,10000
4702,6,80975553,210122795,210143748,20953,10000
4702,6,80975553,210155481,210176713,21232,10000
4702,6,80975553,210188167,210209398,21231,10000
4702,6,80975553,210220852,210241805,20953,10000
4702,6,80975553,210253538,210274770,21232,10000
4702,6,80975553,210286224,210307456,21232,10000
4702,6,80975553,210319189,210340141,20952,10000
4702,6,80975553,210351875,210372827,20952,10000
4702,6,80975553,210384560,210405513,20953,10000
4702,6,80975553,210417246,210439316,22070,10000
4702,6,80975553,210453284,210474237,20953,10000
4702,6,80975553,210485970,210506922,20952,10000
4702,6,80975553,210518656,210539608,20952,10000
4702,6,80975553,210551341,210572573,21232,10000
4702,6,80975553,210584306,210605538,21232,10000
4702,6,80975553,210617272,210638503,21231,10000
4702,6,80975553,210650237,210671189,20952,10000
4702,6,80975553,210682922,210704154,21232,10000
4702,6,80975553,210715887,210737119,21232,10000
4702,6,80975553,210748853,210770084,21231,10000
4702,6,80975553,210781818,210802770,20952,10000
4702,6,80975553,210814783,210836014,21231,10000
4702,6,80975553,210847748,210869259,21511,10000
4702,6,80975553,210880992,210902224,21232,10000
4702,6,80975553,210914516,210935468,20952,10000
4702,6,80975553,210947481,210970668,23187,10000
4702,6,80975553,210982960,211004472,21512,10000
4702,6,80975553,211016205,211037437,21232,10000
4702,6,80975553,211049449,211070681,21232,10000
4702,6,80975553,211082694,211104484,21790,10000
4702,6,80975553,211117894,211139126,21232,10000
4702,6,80975553,211150580,211171811,21231,10000
4702,6,80975553,211183545,211204497,20952,10000
4702,6,80975553,211216230,211237462,21232,10000
4702,6,80975553,211249195,211270427,21232,10000
4702,6,80975553,211282440,211303672,21232,10000
4702,6,80975553,211315405,211337195,21790,10000
4702,6,80975553,211349487,211370999,21512,10000
4702,6,80975553,211382453,211405081,22628,10000
4702,6,80975553,211417373,211438605,21232,10000
4702,6,80975553,211450618,211471849,21231,10000
4702,6,80975553,211483583,211504815,21232,10000
4702,6,80975553,211516548,211537780,21232,10000
4702,6,80975553,211549234,211570465,21231,10000
4702,6,80975553,211582199,211603710,21511,10000
4702,6,80975553,211615443,211636395,20952,10000
4702,6,80975553,211648129,211669081,20952,10000
4702,6,80975553,211680815,211702046,21231,10000
4702,6,80975553,211713500,211734732,21232,10000
4702,6,80975553,211746186,211767418,21232,10000
4702,6,80975553,211779430,211800383,20953,10000
4702,6,80975553,211812116,211833348,21232,10000
4702,6,80975553,211844802,211866034,21232,10000
4702,6,80975553,211877767,211898999,21232,10000
4702,6,80975553,211911011,211932522,21511,10000
4702,6,80975553,211945373,211968281,22908,10000
4702,6,80975553,211980015,212000967,20952,10000
4702,6,80975553,212012700,212033653,20953,10000
4702,6,80975553,212045386,212066618,21232,10000
4702,6,80975553,212078072,212099303,21231,10000
4702,6,80975553,212111037,212131989,20952,10000
4702,6,80975553,212143723,212164675,20952,10000
4702,6,80975553,212176408,212197640,21232,10000
4702,6,80975553,212209094,212230326,21232,10000
4702,6,80975553,212241780,212263011,21231,10000
4702,6,80975553,212274465,212295697,21232,10000
4702,6,80975553,212307151,212328383,21232,10000
4702,6,80975553,212339837,212361069,21232,10000
4702,6,80975553,212372802,212393754,20952,10000
4702,6,80975553,212405488,212426999,21511,10000
4702,6,80975553,212439011,212460523,21512,10000
4702,6,80975553,212472256,212493488,21232,10000
4702,6,80975553,212505221,212526453,21232,10000
4702,6,80975553,212537907,212559138,21231,10000
4702,6,80975553,212570872,212591824,20952,10000
4702,6,80975553,212603557,212624789,21232,10000
4702,6,80975553,212636523,212657754,21231,10000
4702,6,80975553,212669208,212690440,21232,10000
4702,6,80975553,212702173,212723126,20953,10000
4702,6,80975553,212734859,212756370,21511,10000
4702,6,80975553,212768104,213199443,431339,10000
4702,6,80975553,213220954,213246935,25981,10000
4702,6,80975553,213262580,213289119,26539,10000
4702,6,80975553,213304764,213329627,24863,10000
4702,6,80975553,213341640,213362872,21232,10000
4702,6,80975553,213374605,213396116,21511,10000
4702,6,80975553,213408129,213429640,21511,10000
4702,6,80975553,213441373,213462885,21512,10000
4702,6,80975553,213474618,213496408,21790,10000
4702,6,80975553,213508421,213529653,21232,10000
4702,6,80975553,213541386,213562897,21511,10000
4702,6,80975553,213574631,213596142,21511,10000
4702,6,80975553,213607875,213629107,21232,10000
4702,6,80975553,213641120,213651177,10057,10000
4702,6,80975553,214309920,214471951,162031,10000
4702,6,80975553,214505196,214528383,23187,10000
4702,6,80975553,214540675,214562186,21511,10000
4702,6,80975553,214574199,214595431,21232,10000
4702,6,80975553,214607443,214628955,21512,10000
4702,6,80975553,214640967,214662478,21511,10000
4702,6,80975553,214674212,214695723,21511,10000
4702,6,80975553,214707456,214728967,21511,10000
4702,6,80975553,214740701,214762212,21511,10000
4702,6,80975553,214773945,214795456,21511,10000
4702,6,80975553,214807469,214828701,21232,10000
4702,6,80975553,214840434,214862224,21790,10000
4702,6,80975553,214873958,214895469,21511,10000
4702,6,80975553,214907482,214928713,21231,10000
4702,6,80975553,214940447,214961958,21511,10000
4702,6,80975553,214973691,214995202,21511,10000
4702,6,80975553,215006936,215028447,21511,10000
4702,6,80975553,215040180,215061691,21511,10000
4702,6,80975553,215073424,215094936,21512,10000
4702,6,80975553,215106669,215128180,21511,10000
4702,6,80975553,215139913,215161424,21511,10000
4702,6,80975553,215173437,215194669,21232,10000
4702,6,80975553,215206402,215227634,21232,10000
4702,6,80975553,215239367,215260878,21511,10000
4702,6,80975553,215272612,215294123,21511,10000
4702,6,80975553,215306136,215327926,21790,10000
4702,6,80975553,215340218,215361729,21511,10000
4702,6,80975553,215373742,215395253,21511,10000
4702,6,80975553,215407266,215429056,21790,10000
4702,6,80975553,215440790,215462301,21511,10000
4702,6,80975553,215474313,215495545,21232,10000
4702,6,80975553,215507558,215528790,21232,10000
4702,6,80975553,215540802,215562034,21232,10000
4702,6,80975553,215573767,215594999,21232,10000
4702,6,80975553,215607012,215628802,21790,10000
4702,6,80975553,215640815,215662047,21232,10000
4702,6,80975553,215674059,215695571,21512,10000
4702,6,80975553,215707304,215728536,21232,10000
4702,6,80975553,215740269,215761221,20952,10000
4702,6,80975553,215772955,215794186,21231,10000
4702,6,80975553,215805920,215826872,20952,10000
4702,6,80975553,215838606,215859558,20952,10000
4702,6,80975553,215871291,215892523,21232,10000
4702,6,80975553,215904256,215925488,21232,10000
4702,6,80975553,215936942,215958174,21232,10000
4702,6,80975553,215969907,215991139,21232,10000
4702,6,80975553,216002872,216024104,21232,10000
4702,6,80975553,216035558,216067406,31848,10000
4702,6,80975553,216078860,216100371,21511,10000
4702,6,80975553,216112104,216133336,21232,10000
4702,6,80975553,216148701,216171329,22628,10000
4702,6,80975553,216183063,216204015,20952,10000
4702,6,80975553,216215748,216236980,21232,10000
4702,6,80975553,216248434,216269666,21232,10000
4702,6,80975553,216281399,216302352,20953,10000
4702,6,80975553,216313806,216335037,21231,10000
4702,6,80975553,216346771,216368002,21231,10000
4702,6,80975553,216379736,216400968,21232,10000
4702,6,80975553,216412421,216433653,21232,10000
4702,6,80975553,216445387,216466618,21231,10000
4702,6,80975553,216478352,216499304,20952,10000
4702,6,80975553,216511037,216531990,20953,10000
4702,6,80975553,216543723,216564675,20952,10000
4702,6,80975553,216576409,216597641,21232,10000
4702,6,80975553,216609095,216630326,21231,10000
4702,6,80975553,216642060,216663291,21231,10000
4702,6,80975553,216674745,216695977,21232,10000
4702,6,80975553,216707431,216728663,21232,10000
4702,6,80975553,216739558,217263368,523810,10000
4702,6,80975553,217279291,217305552,26261,10000
4702,6,80975553,217321196,217346618,25422,10000
4702,6,80975553,217361983,217384891,22908,10000
4702,6,80975553,217396904,217418695,21791,10000
4702,6,80975553,217430428,217451380,20952,10000
4702,6,80975553,217463114,217484345,21231,10000
4702,6,80975553,217496079,217517311,21232,10000
4702,6,80975553,217529323,217550834,21511,10000
4702,6,80975553,217562847,217584637,21790,10000
4702,6,80975553,217596371,217617882,21511,10000
4702,6,80975553,217629895,217651406,21511,10000
4702,6,80975553,217663139,217684371,21232,10000
4702,6,80975553,217696104,217717057,20953,10000
4702,6,80975553,217728790,217750022,21232,10000
4702,6,80975553,217761476,217782707,21231,10000
4702,6,80975553,217794161,217815393,21232,10000
4702,6,80975553,217827126,217848638,21512,10000
4702,6,80975553,217860650,217881882,21232,10000
4702,6,80975553,217893895,217915406,21511,10000
4702,6,80975553,217926860,217948371,21511,10000
4702,6,80975553,217960104,217981615,21511,10000
4702,6,80975553,217993349,218014860,21511,10000
4702,6,80975553,218026872,218048384,21512,10000
4702,6,80975553,218059838,218081069,21231,10000
4702,6,80975553,218093082,218114314,21232,10000
4702,6,80975553,218126326,218147558,21232,10000
4702,6,80975553,218159012,218180244,21232,10000
4702,6,80975553,218191698,218212930,21232,10000
4702,6,80975553,218224384,218245615,21231,10000
4702,6,80975553,218257907,218279139,21232,10000
4702,6,80975553,218290593,218311825,21232,10000
4702,6,80975553,218323279,218344790,21511,10000
4702,6,80975553,218356523,218377755,21232,10000
4702,6,80975553,218389488,218410720,21232,10000
4702,6,80975553,218422174,218443406,21232,10000
4702,6,80975553,218455139,218476092,20953,10000
4702,6,80975553,218487825,218508777,20952,10000
4702,6,80975553,218520511,218541742,21231,10000
4702,6,80975553,218553476,218574707,21231,10000
4702,6,80975553,218586161,218607114,20953,10000
4702,6,80975553,218618847,218640079,21232,10000
4702,6,80975553,218651533,218672765,21232,10000
4702,6,80975553,218684498,218705730,21232,10000
4702,6,80975553,218717184,218738415,21231,10000
4702,6,80975553,218750149,218771381,21232,10000
4702,6,80975553,218783393,218805463,22070,10000
4702,6,80975553,218817196,218838707,21511,10000
4702,6,80975553,218851000,218872790,21790,10000
4702,6,80975553,218885082,218906873,21791,10000
4702,6,80975553,218919165,218941793,22628,10000
4702,6,80975553,218954085,218976434,22349,10000
4702,6,80975553,218989844,219011635,21791,10000
4702,6,80975553,219023927,219045438,21511,10000
4702,6,80975553,219057730,219080638,22908,10000
4702,6,80975553,219092371,219113603,21232,10000
4702,6,80975553,219125336,219146568,21232,10000
4702,6,80975553,219158301,219179533,21232,10000
4702,6,80975553,219191266,219212498,21232,10000
4702,6,80975553,219224231,219245463,21232,10000
4702,6,80975553,219257196,219278708,21512,10000
4702,6,80975553,219290720,219312231,21511,10000
4702,6,80975553,219323965,219345196,21231,10000
4702,6,80975553,219356930,219378441,21511,10000
4702,6,80975553,219390733,219412244,21511,10000
4702,6,80975553,219423977,219445768,21791,10000
4702,6,80975553,219457781,219479292,21511,10000
4702,6,80975553,219491304,219512816,21512,10000
4702,6,80975553,219524828,219546060,21232,10000
4702,6,80975553,219558073,219579584,21511,10000
4702,6,80975553,219591596,219613387,21791,10000
4702,6,80975553,219625120,219646911,21791,10000
4702,6,80975553,219658644,219679876,21232,10000
4702,6,80975553,219691889,219713120,21231,10000
4702,6,80975553,219725133,219746644,21511,10000
4702,6,80975553,219758377,219779889,21512,10000
4702,6,80975553,219791901,219813133,21232,10000
4702,6,80975553,219825146,219846657,21511,10000
4702,6,80975553,219858670,219879901,21231,10000
4702,6,80975553,219891635,219912866,21231,10000
4702,6,80975553,219924600,219946111,21511,10000
4702,6,80975553,219957844,219979355,21511,10000
4702,6,80975553,219991368,220012879,21511,10000
4702,6,80975553,220024612,220046124,21512,10000
4702,6,80975553,220058136,220079368,21232,10000
4702,6,80975553,220091660,220112892,21232,10000
4702,6,80975553,220124904,220145857,20953,10000
4702,6,80975553,220157870,220181336,23466,10000
4702,6,80975553,220193908,220215698,21790,10000
4702,6,80975553,220228270,220251736,23466,10000
4702,6,80975553,220265425,220288054,22629,10000
4702,6,80975553,220301743,220323812,22069,10000
4702,6,80975553,220336663,220358733,22070,10000
4702,6,80975553,220371584,220394212,22628,10000
4702,6,80975553,220406784,220429412,22628,10000
4702,6,80975553,220441705,220464054,22349,10000
4702,6,80975553,220476905,220498416,21511,10000
4702,6,80975553,220510708,220531939,21231,10000
4702,6,80975553,220544232,220566022,21790,10000
4702,6,80975553,220578593,220600384,21791,10000
4702,6,80975553,220612117,220633908,21791,10000
4702,6,80975553,220645920,220667152,21232,10000
4702,6,80975553,220679165,220700676,21511,10000
4702,6,80975553,220713247,220734759,21512,10000
4702,6,80975553,221244041,221298797,54756,10000
4702,6,80975553,221315000,221340701,25701,10000
4702,6,80975553,221355228,221380651,25423,10000
4702,6,80975553,221397133,221423114,25981,10000
4702,6,80975553,221438200,221463063,24863,10000
4702,6,80975553,221479267,221505527,26260,10000
4702,6,80975553,221522009,221549387,27378,10000
4702,6,80975553,221565311,221590454,25143,10000
4702,6,80975553,221606936,221632359,25423,10000
4702,6,80975553,221646327,221672028,25701,10000
4702,6,80975553,221686835,221711140,24305,10000
4702,6,80975553,221725946,221749971,24025,10000
4702,6,80975553,221765336,221791317,25981,10000
4702,6,80975553,221807521,221832384,24863,10000
4702,6,80975553,221847749,221873451,25702,10000
4702,6,80975553,221887978,221913959,25981,10000
4702,6,80975553,221929044,221954746,25702,10000
4702,6,80975553,221971229,221997209,25980,10000
4702,6,80975553,222012854,222039673,26819,10000
4702,6,80975553,222055876,222081857,25981,10000
4702,6,80975553,222096384,222120968,24584,10000
4702,6,80975553,222135216,222159241,24025,10000
4702,6,80975553,222173768,222198352,24584,10000
4702,6,80975553,222214276,222240816,26540,10000
4702,6,80975553,222255902,222279927,24025,10000
4702,6,80975553,222294454,222319038,24584,10000
4702,6,80975553,222334403,222359546,25143,10000
4702,6,80975553,222374352,222399216,24864,10000
4702,6,80975553,222414022,222439444,25422,10000
4702,6,80975553,222455368,222480790,25422,10000
4702,6,80975553,222495876,222520460,24584,10000
4702,6,80975553,222536384,222559851,23467,10000
4702,6,80975553,222575495,222601197,25702,10000
4702,6,80975553,222615724,222643102,27378,10000
4702,6,80975553,222657070,222682213,25143,10000
4702,6,80975553,222696181,222721324,25143,10000
4702,6,80975553,222734733,222755965,21232,10000
4702,6,80975553,222767978,222789489,21511,10000
4702,6,80975553,222801502,222824689,23187,10000
4702,6,80975553,222840613,222865476,24863,10000
4702,6,80975553,222880003,222905146,25143,10000
4702,6,80975553,222919673,222945375,25702,10000
4702,6,80975553,222960740,222985603,24863,10000
